inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,stock_type,zone,shown_quantity
3422877038,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,5,225WC,L,"10,11,12,13,14",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877044,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,228,F,"3,4",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877046,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877048,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,H,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877050,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877052,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,K,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877054,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877056,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,M,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877058,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,228,N,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877062,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,229,E,"3,4",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877063,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,8,229,F,"10,11,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877064,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,11,229,G,"10,11,12,13,14,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877067,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,H,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877069,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877071,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,K,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877073,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877075,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,M,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877077,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,229,N,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877081,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,4,230,K,"4,5,6,7",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877083,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,230,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877085,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,230,M,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877087,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,230,N,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877089,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,230,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877090,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,301,A,"17,18",-tnow -tmplus -stub,xfer,AWS,139.62,107.4,107.4,107.4,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877092,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,8,301,B,"13,14,15,16,17,18,19,20",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877093,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,C,"10,11,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877094,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,6,301,D,"10,11,12,13,14,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877095,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,6,301,E,"10,11,12,13,14,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877096,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,11,301,F,"10,11,12,13,14,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877099,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877102,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,301,H,"17,18",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877104,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877106,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877107,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,M,"4,5,6",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422877109,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,N,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887111,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,O,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887113,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,301,P,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887114,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,17,301,R,"10,11,12,13,14,15,16,17,18,19,20,21,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887115,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,6,301WC,C,"1,2,3,4,5,6",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887116,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,4,302,A,"4,5,6,7",-tnow -tmplus -stub,xfer,AWS,170.82000000000002,131.4,131.4,131.4,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887119,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,B,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887121,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,C,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887123,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,D,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887125,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,E,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887127,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,F,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887129,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887130,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,10,302,H,"10,11,12,13,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887133,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887135,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,K,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887137,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887139,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,M,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887141,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,302,N,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887142,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,9,303,A,"10,11,12,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,170.82000000000002,131.4,131.4,131.4,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887144,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,10,303,B,"10,11,12,13,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887147,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,C,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887149,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,D,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887151,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,E,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887153,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,F,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887155,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887156,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,10,303,H,"10,11,12,13,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887159,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887161,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,K,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887163,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887165,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,303,M,"1,2",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887168,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,303,N,"14,15",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887171,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,4,303,O,"12,13,14,15",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887173,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,303,P,"1,2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887174,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,5,316,A,"10,11,12,13,14",-tnow -tmplus -stub,xfer,AWS,170.82000000000002,131.4,131.4,131.4,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887176,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,14,316,B,"10,11,12,13,14,15,16,17,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887179,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,316,C,"1,2",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887181,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,316,D,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887183,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,316,E,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887185,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,316,F,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887187,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,316,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887189,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,316,H,"17,18",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887190,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,14,316,J,"10,11,12,13,14,15,16,17,18,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887191,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,14,316,K,"10,11,12,13,14,15,16,17,18,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887192,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,14,316,L,"10,11,12,13,14,15,16,17,18,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887194,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,A,"1,2,3",-tnow -tmplus -stub,xfer,AWS,170.82000000000002,131.4,131.4,131.4,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887196,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,B,"1,2,3",-tnow -tmplus -stub,xfer,AWS,142.675,109.75,109.75,109.75,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887197,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,7,317,C,"10,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887199,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,D,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887201,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,E,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887203,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,F,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887205,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,G,"1,2,3",-tnow -tmplus -stub,xfer,AWS,129.35,99.5,99.5,99.5,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887207,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,H,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887209,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,J,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887211,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,K,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887213,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,3,317,L,"1,2,3",-tnow -tmplus -stub,xfer,AWS,100.03500000000001,76.95,76.95,76.95,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3422887216,"Kali Uchis - The Sincerely, Tour","Moda Center, Portland, OR",2025-08-14T20:00:00,5753767,2,317,M,"2,3",-tnow -tmplus -stub,xfer,AWS,82.68,63.6,63.6,63.6,Y,N,2025-08-13,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
