inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,barcodes,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,custom_split,stock_type,zone,shown_quantity,passthrough
0C006226C99119E6-102-J-2,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.422Z,0C006226C99119E6,2,102,J,"2,3",322692407620892557814571|277432792763428171731021,These are internal notes. @sec[102],These are J Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-103-U-1,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.422Z,0C006226C99119E6,2,103,U,"1,2",741091560167884754681195|868627966194255823432170,These are internal notes. @sec[103],These are U Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-103-U-18,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,103,U,"18,19",979043888628217373555749|27778834574980045270160,These are internal notes. @sec[103],These are U Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-103-V-18,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,103,V,"18,19",57119628849894248726216|438802716461672807069627,These are internal notes. @sec[103],These are V Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-109-V-18,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,3,109,V,"18,19,20",268681597256779474876585|274618121356827520885560|50474906928569842369787,These are internal notes. @sec[109],These are V Row,john drew don,120.42666666666666,96.25,120.42666666666666,120.42666666666666,Y,N,2025-04-22,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47
0C006226C99119E6-110-P-15,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,110,P,"15,16",664754775809845989273568|382860191509566711446047,These are internal notes. @sec[110],These are P Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-110-S-16,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,110,S,"16,17",142381053134917084500021|783739808056501097277801,These are internal notes. @sec[110],These are S Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-110-T-1,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,110,T,"1,2",334733022998925266054067|952245270209111670614944,These are internal notes. @sec[110],These are T Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-110-T-17,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,110,T,"17,18",475848029603155231745437|233590292571745688037285,These are internal notes. @sec[110],These are T Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
0C006226C99119E6-110-U-17,Nate Bargatze: Big Dumb Eyes World Tour,"American Airlines Center, Dallas, TX",2025-04-22T21:25:20.423Z,0C006226C99119E6,2,110,U,"17,18",604015126607552215297284|452921317919970769169819,These are internal notes. @sec[110],These are U Row,john drew don,121.33500000000001,96.25,121.33500000000001,121.33500000000001,Y,N,2025-04-22,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47
